,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,label,profit,if_over_5_pers
300,2018-03-14,2018,3,14,Wednesday,10,2018-10,62.36,62.64,61.56,62.19,50549600,61.61,0.0041580472006343,60.185,57.921200000000006,short,-0.2823910129755518,False
301,2018-03-15,2018,3,15,Thursday,10,2018-10,62.32,63.15,61.91,62.33,40195200,61.76,0.0024122797241452,60.245000000000005,58.1694,Long,0.3684511108962454,False
302,2018-03-16,2018,3,16,Friday,10,2018-10,62.5,62.81,62.12,62.62,39945600,62.04,0.0045719991503434,60.31357142857143,58.3582,Long,-1.2546595496636712,False
303,2018-03-19,2018,3,19,Monday,11,2018-11,62.04,62.34,59.25,60.25,71377200,59.69,-0.0378474202128935,60.22357142857143,58.4946,short,-0.06679096268658213,False
304,2018-03-20,2018,3,20,Tuesday,11,2018-11,60.28,62.79,60.28,62.4,55469600,61.82,0.035601723866891,60.35785714285714,58.6646,Long,-0.1504759001766729,False
305,2018-03-21,2018,3,21,Wednesday,11,2018-11,62.33,63.0,61.83,62.14,43868800,61.57,-0.0040868449933063,60.64714285714286,58.797,short,1.3943470915511966,False
306,2018-03-22,2018,3,22,Thursday,11,2018-11,61.5,61.97,60.08,60.46,55119600,59.9,-0.02699550944349,60.74071428571428,58.8962,short,-0.312764592555169,False
307,2018-03-23,2018,3,23,Friday,11,2018-11,60.6,60.62,58.13,58.24,73562000,57.71,-0.0367168748984716,60.69357142857143,58.943000000000005,short,-2.8602979057639573,False
308,2018-03-26,2018,3,26,Monday,12,2018-12,59.5,61.13,58.97,61.12,61142400,60.56,0.0494054362288287,60.735,59.0448,Long,1.7737507664597842,False
309,2018-03-27,2018,3,27,Tuesday,12,2018-12,61.94,62.5,54.96,56.38,140900000,55.86,-0.0775524073067102,60.44642857142857,59.058,short,0.8369458623229207,True
310,2018-03-28,2018,3,28,Wednesday,12,2018-12,56.03,57.35,54.25,55.34,94590400,54.83,-0.0184905170234395,60.09571428571429,59.0648,short,-1.660285832857852,False
311,2018-03-29,2018,3,29,Thursday,12,2018-12,56.03,58.88,55.17,57.9,91662800,57.36,0.0462614577119266,59.85214285714286,59.0994,Long,-1.6328741401504487,False
312,2018-04-02,2018,4,2,Monday,13,2018-13,57.19,58.66,54.38,55.26,92209200,54.75,-0.045511454571704,59.34428571428572,59.083200000000005,short,-3.9030798404109532,False
313,2018-04-03,2018,4,3,Tuesday,13,2018-13,56.95,57.59,55.34,56.34,66743200,55.82,0.0194527293062367,58.94857142857143,59.0604,short,6.149685506878484,False
314,2018-04-04,2018,4,4,Wednesday,13,2018-13,53.75,56.67,53.5,56.56,78916800,56.04,0.0039493284781588,58.550714285714285,59.0242,Long,1.3954445892696015,True
315,2018-04-05,2018,4,5,Thursday,13,2018-13,57.15,57.28,54.62,55.35,70124000,54.83,-0.0214816064833651,58.05571428571428,58.938,short,2.5883938285183206,False
316,2018-04-06,2018,4,6,Friday,13,2018-13,54.31,55.4,53.27,53.56,66298800,53.07,-0.0322071300721739,57.415000000000006,58.832,short,-1.6266545377063721,False
317,2018-04-09,2018,4,9,Monday,14,2018-14,54.2,55.49,53.65,53.85,49952400,53.36,0.0054142519881046,56.962857142857146,58.729,short,-5.645860062026088,False
318,2018-04-10,2018,4,10,Tuesday,14,2018-14,56.18,57.25,55.6,56.98,76167600,56.45,0.0580289267028995,56.57928571428572,58.65339999999999,Long,-0.3435015572892439,False
319,2018-04-11,2018,4,11,Wednesday,14,2018-14,56.83,57.24,56.23,56.56,46024400,56.04,-0.0073274573210884,56.18428571428571,58.55200000000001,short,-2.127527175733718,False
320,2018-04-12,2018,4,12,Thursday,14,2018-14,57.5,58.83,57.05,58.65,59392000,58.11,0.036952109879893,56.05642857142857,58.5126,Long,1.3969106259287685,False
321,2018-04-13,2018,4,13,Friday,14,2018-14,59.29,59.38,57.39,57.88,50303600,57.34,-0.0132140911880609,56.03,58.4424,short,-0.13401174330877552,False
322,2018-04-16,2018,4,16,Monday,15,2018-15,57.94,58.21,56.92,57.87,35079200,57.34,-4.324197457228341e-05,55.8,58.39860000000001,short,-1.1732299778645938,False
323,2018-04-17,2018,4,17,Tuesday,15,2018-15,58.4,59.6,57.84,59.38,44722400,58.84,0.0261349829329851,56.01285714285715,58.4192,Long,-1.0786749051364808,False
324,2018-04-18,2018,4,18,Wednesday,15,2018-15,58.88,59.81,58.19,59.09,39136400,58.55,-0.0049254801500296,56.27857142857143,58.5322,Long,-2.4721352234422653,False
325,2018-04-19,2018,4,19,Thursday,15,2018-15,57.94,58.28,56.7,57.26,47199600,56.73,-0.0310106127174213,56.23357142857143,58.55,short,0.19607724233844692,False
326,2018-04-20,2018,4,20,Friday,15,2018-15,57.17,58.03,56.86,57.18,38620000,56.65,-0.0014409668558122,56.36928571428571,58.5502,Long,0.39270314432666,False
327,2018-04-23,2018,4,23,Monday,16,2018-16,57.36,57.88,55.71,55.97,42750800,55.45,-0.0211183049438844,56.34285714285715,58.5822,short,-0.5786371068458891,False
328,2018-04-24,2018,4,24,Tuesday,16,2018-16,56.23,57.2,54.64,55.3,41459600,54.79,-0.0119706999650751,56.25357142857143,58.529,short,0.679433263010452,False
329,2018-04-25,2018,4,25,Wednesday,16,2018-16,55.0,55.4,52.58,54.17,58849200,53.67,-0.0205243455810507,56.17071428571428,58.4734,short,-3.6585086555853508,False
330,2018-04-26,2018,4,26,Thursday,16,2018-16,55.8,56.39,55.13,56.31,37582400,55.79,0.0395088748626768,56.365,58.4374,Long,2.310327610675941,False
331,2018-04-27,2018,4,27,Friday,16,2018-16,57.38,57.58,56.15,56.58,40084800,56.06,0.0049283639407218,56.55785714285714,58.3634,short,-0.37113626268846645,False
332,2018-04-30,2018,4,30,Monday,17,2018-17,56.75,57.25,56.03,56.22,32784400,55.71,-0.0063181852575858,56.505,58.257200000000005,short,0.17602120533047128,False
333,2018-05-01,2018,5,1,Tuesday,17,2018-17,56.14,56.81,55.55,56.78,25378800,56.26,0.00996018664479,56.52071428571429,58.1752,Long,-0.06535694014407056,False
334,2018-05-02,2018,5,2,Wednesday,17,2018-17,56.75,57.2,56.31,56.58,26824800,56.06,-0.0036543832325666,56.37428571428571,58.06320000000001,short,-0.6953028898747249,False
335,2018-05-03,2018,5,3,Thursday,17,2018-17,56.9,58.51,56.44,58.25,44314400,57.71,0.0295171188673353,56.40071428571429,58.021800000000006,Long,-0.6120530513756677,False
336,2018-05-04,2018,5,4,Friday,17,2018-17,57.96,59.8,57.78,59.76,40066000,59.21,0.026052458290803,56.53428571428572,58.006400000000006,Long,2.169775109010615,False
337,2018-05-07,2018,5,7,Monday,18,2018-18,60.82,62.75,60.72,62.17,68761600,61.6,0.0402412074649232,56.73142857142857,58.02,Long,0.0,False
338,2018-05-08,2018,5,8,Tuesday,18,2018-18,62.17,62.63,61.68,62.6,50661600,62.02,0.0069164236217038,56.97928571428572,58.0388,Long,0.3977506845802026,False
339,2018-05-09,2018,5,9,Wednesday,18,2018-18,62.8,63.97,62.53,63.94,59676000,63.36,0.0214855876772468,57.45285714285715,58.08700000000001,Long,1.0547795758120486,False
340,2018-05-10,2018,5,10,Thursday,18,2018-18,64.48,65.12,64.3,65.03,99408000,64.43,0.0170066878284629,58.00857142857143,58.1768,Long,-3.563666460749843,False
341,2018-05-11,2018,5,11,Friday,18,2018-18,63.19,64.95,62.63,63.63,121445600,63.05,-0.0215276091279204,58.55142857142857,58.2874,Long,0.7501191725375946,False
342,2018-05-14,2018,5,14,Monday,19,2018-19,64.02,64.62,63.6,63.84,52314000,63.25,0.0032610143869455,59.15571428571429,58.3806,short,1.2469361746408936,False
343,2018-05-15,2018,5,15,Tuesday,19,2018-19,63.2,63.22,60.38,61.39,96352800,60.82,-0.0383773292754261,59.666428571428575,58.4296,short,0.7952284349830876,False
344,2018-05-16,2018,5,16,Wednesday,19,2018-19,61.0,62.13,60.63,61.5,55382800,60.94,0.0018325921432598,60.03428571428572,58.4488,Long,0.04070800385541418,False
345,2018-05-17,2018,5,17,Thursday,19,2018-19,61.52,62.88,61.36,61.93,51978400,61.36,0.0069103574792999,60.41285714285714,58.478,Long,1.0514010387020818,False
346,2018-05-18,2018,5,18,Friday,19,2018-19,62.45,63.09,61.44,61.49,48371600,60.92,-0.0071455692043257,60.785,58.50160000000001,short,-1.9808521927326836,False
347,2018-05-21,2018,5,21,Monday,20,2018-20,62.47,62.51,60.12,61.06,64062400,60.5,-0.0069120115581757,61.087857142857146,58.49620000000001,short,-0.26405438685536353,False
348,2018-05-22,2018,5,22,Tuesday,20,2018-20,61.19,61.45,60.06,60.67,51826400,60.12,-0.0063054096615141,61.377857142857145,58.461400000000005,short,1.2387978789916616,False
349,2018-05-23,2018,5,23,Wednesday,20,2018-20,60.07,61.9,60.06,61.88,44295600,61.35,0.0205731038126013,61.63785714285715,58.4612,Long,-0.06072872278477348,False
350,2018-05-24,2018,5,24,Thursday,20,2018-20,61.85,62.35,61.31,61.92,43737200,61.39,0.0006058520307141,61.79357142857143,58.4568,Long,0.2628603012224886,False
351,2018-05-25,2018,5,25,Friday,20,2018-20,62.05,62.49,61.69,62.32,29211200,61.78,0.0064194852891146,61.80642857142857,58.4572,Long,-0.36238356674655847,False
352,2018-05-29,2018,5,29,Tuesday,21,2018-21,62.14,62.83,61.67,62.15,35268400,61.61,-0.0027679971835345,61.777142857142856,58.448600000000006,Long,0.6843921556087196,False
353,2018-05-30,2018,5,30,Wednesday,21,2018-21,62.49,63.33,62.24,63.25,39099600,62.7,0.0176998141827844,61.73,58.5088,Long,-0.6562813166852521,False
354,2018-05-31,2018,5,31,Thursday,21,2018-21,62.92,63.8,62.82,63.05,49386800,62.5,-0.0031623329280745,61.59214285714285,58.5224,Long,0.8930838536335415,False
355,2018-06-01,2018,6,1,Friday,21,2018-21,63.5,64.47,63.41,64.4,42196800,63.85,0.0215314967386526,61.64928571428572,58.568000000000005,Long,0.6849133418566424,False
356,2018-06-04,2018,6,4,Monday,22,2018-22,64.75,66.43,64.43,66.21,64202400,65.64,0.0280646175591172,61.81999999999999,58.6828,Long,0.07654974671106629,False
357,2018-06-05,2018,6,5,Tuesday,22,2018-22,66.25,66.65,65.79,66.27,39171200,65.7,0.0008305536826966,62.16857142857143,58.8426,Long,-1.7409811584589079,False
358,2018-06-06,2018,6,6,Wednesday,22,2018-22,65.36,66.32,65.19,66.29,37135600,65.72,0.0003017055421263,62.51,58.9458,Long,-0.07545303172831552,False
359,2018-06-07,2018,6,7,Thursday,22,2018-22,66.25,66.37,64.81,65.72,36944800,65.16,-0.0084858404277957,62.78142857142858,59.131800000000005,short,1.4037148972765294,False
360,2018-06-08,2018,6,8,Friday,22,2018-22,64.99,66.0,64.8,65.57,36045600,65.01,-0.0023581622211874,63.07357142857143,59.3354,Long,-0.25054847995494356,False
361,2018-06-11,2018,6,11,Monday,23,2018-23,65.44,65.86,65.03,65.15,26537200,64.59,-0.0063288041689079,63.36571428571428,59.48,short,-0.52052900578839,False
362,2018-06-12,2018,6,12,Tuesday,23,2018-23,65.42,65.77,64.92,65.64,31916000,65.08,0.007520476325181,63.71999999999999,59.6866,Long,0.03826987239838786,False
363,2018-06-13,2018,6,13,Wednesday,23,2018-23,65.66,66.42,65.51,65.6,33820800,65.04,-0.0006859193799129,63.98357142857143,59.871,short,-0.8748773221103647,False
364,2018-06-14,2018,6,14,Thursday,23,2018-23,66.06,67.3,65.9,66.73,43001600,66.15,0.0171877921792107,64.32357142857143,60.07320000000001,Long,-1.0844262847573418,False
365,2018-06-15,2018,6,15,Friday,23,2018-23,66.15,66.87,65.84,66.32,43226000,65.74,-0.0061819989343568,64.60642857142857,60.2914,Long,-0.8392085247991332,False
366,2018-06-18,2018,6,18,Monday,24,2018-24,65.87,66.45,65.6,66.27,35626800,65.7,-0.0006408101362656,64.89857142857143,60.544,Long,-1.9277974665815236,False
367,2018-06-19,2018,6,19,Tuesday,24,2018-24,65.23,65.91,63.76,65.04,59493200,64.48,-0.0185597608833104,65.0257142857143,60.7664,short,-0.775798139688149,False
368,2018-06-20,2018,6,20,Wednesday,24,2018-24,65.46,66.11,65.07,65.58,36978000,65.01,0.0082252861617271,65.20500000000001,60.9376,Long,0.5862171800963694,False
369,2018-06-21,2018,6,21,Thursday,24,2018-24,65.9,66.08,64.2,64.28,35951600,63.72,-0.0198238947832763,65.19571428571429,61.09120000000001,short,-0.3931161592569197,False
370,2018-06-22,2018,6,22,Friday,24,2018-24,64.49,64.62,62.58,62.74,43416000,62.2,-0.0239584620379921,64.95,61.173,short,2.107646174443474,False
371,2018-06-25,2018,6,25,Monday,25,2018-25,61.66,61.7,58.88,59.78,66581600,59.27,-0.0471408591197819,64.49071428571429,61.2116,short,-2.291202213018053,False
372,2018-06-26,2018,6,26,Tuesday,25,2018-25,60.92,61.41,59.98,60.5,47888400,59.98,0.0120023910807307,64.08071428571428,61.2644,short,-0.8674904572437612,False
373,2018-06-27,2018,6,27,Wednesday,25,2018-25,60.94,61.61,58.88,58.93,45389200,58.42,-0.025910188435826,63.59928571428571,61.256,short,0.20275359148567418,False
374,2018-06-28,2018,6,28,Thursday,25,2018-25,58.83,60.33,58.75,60.22,33801200,59.7,0.0218055082259305,63.220000000000006,61.279,Long,1.289667045012095,False
375,2018-06-29,2018,6,29,Friday,25,2018-25,60.87,61.0,59.21,59.22,39230000,58.72,-0.0164410501752111,62.800714285714285,61.3188,short,1.4446454366927668,False
376,2018-07-02,2018,7,2,Monday,26,2018-26,58.52,60.6,58.31,60.56,35757200,60.04,0.0225412384255183,62.44071428571429,61.3866,Long,0.7063400161901114,False
377,2018-07-03,2018,7,3,Tuesday,26,2018-26,60.91,60.97,59.12,59.21,22273200,58.7,-0.0222920003037083,61.987857142857145,61.4516,short,-1.1516993912970435,False
378,2018-07-05,2018,7,5,Thursday,26,2018-26,59.77,60.73,59.38,60.68,30621600,60.16,0.0248690272691542,61.56,61.559000000000005,Long,-0.4816281261797144,False
379,2018-07-06,2018,7,6,Friday,26,2018-26,60.44,61.92,60.22,61.83,29635200,61.3,0.0189510633666314,61.24285714285714,61.7116,Long,1.4712520189583103,False
380,2018-07-09,2018,7,9,Monday,27,2018-27,62.58,62.68,61.52,62.31,30388000,61.78,0.0077630346553023,60.962857142857146,61.8314,short,-0.25558880365221626,False
381,2018-07-10,2018,7,10,Tuesday,27,2018-27,62.44,63.53,62.03,63.31,36001600,62.77,0.0160480546258523,60.84071428571429,61.9656,Long,-1.7995621873661776,False
382,2018-07-11,2018,7,11,Wednesday,27,2018-27,62.38,62.72,61.78,61.88,36750800,61.35,-0.0225863754634628,60.57928571428572,62.0784,short,-0.8906771581103214,False
383,2018-07-12,2018,7,12,Thursday,27,2018-27,62.34,63.29,62.24,62.81,34550800,62.27,0.0149477530958526,60.47571428571429,62.1986,Long,0.34336537583658355,False
384,2018-07-13,2018,7,13,Friday,27,2018-27,62.99,62.99,61.9,62.33,24698800,61.79,-0.0076026407348065,60.44642857142857,62.3132,short,0.5422154003675246,False
385,2018-07-16,2018,7,16,Monday,28,2018-28,62.05,62.58,61.92,62.05,19703600,61.52,-0.0044921890433257,60.60714285714285,62.3894,No Change,0.9805119503570694,False
386,2018-07-17,2018,7,17,Tuesday,28,2018-28,61.55,63.58,61.29,63.42,36213600,62.88,0.0221192884839007,60.81428571428571,62.4628,Long,-0.13430632785795638,False
387,2018-07-18,2018,7,18,Wednesday,28,2018-28,63.35,63.49,62.41,62.92,27764000,62.38,-0.0078442188397152,61.097142857142856,62.4784,short,0.34871693987985,False
388,2018-07-19,2018,7,19,Thursday,28,2018-28,62.74,63.35,62.58,63.01,23575200,62.47,0.0013110409090013,61.295,62.4874,Long,-0.058036475314082736,False
389,2018-07-20,2018,7,20,Friday,28,2018-28,62.98,63.38,62.61,62.72,22235200,62.18,-0.004523153727501,61.542142857142856,62.4638,short,0.5071702828332576,False
390,2018-07-23,2018,7,23,Monday,29,2018-29,62.46,62.47,60.82,62.35,30158400,61.82,-0.0058991612186696,61.669285714285714,62.4116,short,-0.953995670828121,False
391,2018-07-24,2018,7,24,Tuesday,29,2018-29,62.84,63.71,62.0,62.18,35462000,61.64,-0.0028065433887386,61.87928571428571,62.3834,short,-0.1754488093933304,False
392,2018-07-25,2018,7,25,Wednesday,29,2018-29,62.27,63.1,61.69,62.97,31911200,62.43,0.0127054934565873,62.041428571428575,62.367,Long,-0.40424460736085166,False
393,2018-07-26,2018,7,26,Thursday,29,2018-29,62.76,64.08,62.6,63.71,32512400,63.16,0.01179189392233,62.17428571428572,62.4138,Long,0.7016200548951588,False
394,2018-07-27,2018,7,27,Friday,29,2018-29,64.08,64.15,62.46,63.01,29542000,62.46,-0.0110658477795164,62.22285714285714,62.4442,short,-0.269387508783268,False
395,2018-07-30,2018,7,30,Monday,30,2018-30,63.15,63.21,60.68,61.03,34034000,60.51,-0.0313070409268039,62.06142857142857,62.4272,short,0.19898838161397236,False
396,2018-07-31,2018,7,31,Tuesday,30,2018-30,60.93,61.97,60.53,61.22,28398800,60.69,0.0029903704422888,62.01428571428571,62.4226,Long,0.6149495080478573,False
397,2018-08-01,2018,8,1,Wednesday,30,2018-30,61.53,62.09,60.97,61.62,28355600,61.09,0.0065752040415834,61.93,62.4344,Long,-1.4261837445808538,False
398,2018-08-02,2018,8,2,Thursday,30,2018-30,60.9,62.69,60.3,62.65,26966800,62.12,0.0168376076435448,61.95357142857143,62.4744,Long,0.4813702117416909,False
399,2018-08-03,2018,8,3,Friday,30,2018-30,62.9,63.26,62.73,63.03,21428800,62.48,0.0059053328918161,62.02214285714286,62.497,Long,-0.24979623807151086,False
400,2018-08-06,2018,8,6,Monday,31,2018-31,62.9,63.54,62.43,63.51,20750800,62.96,0.0076557721323959,62.02785714285714,62.528400000000005,Long,0.9324963789593141,False
401,2018-08-07,2018,8,7,Tuesday,31,2018-31,64.0,64.43,63.73,64.24,25813200,63.68,0.0114945934222905,62.12071428571429,62.5664,Long,0.01895944044446196,False
402,2018-08-08,2018,8,8,Wednesday,31,2018-31,64.25,65.06,63.9,64.61,26210000,64.05,0.0057210992422123,62.23357142857143,62.6152,Long,0.3393684085125841,False
403,2018-08-09,2018,8,9,Thursday,31,2018-31,64.79,64.81,64.04,64.11,20428000,63.56,-0.0075847392768207,62.332142857142856,62.6324,short,1.582652774158987,False
404,2018-08-10,2018,8,10,Friday,31,2018-31,63.29,64.03,63.17,63.7,25639600,63.15,-0.0065117368260403,62.42714285714286,62.6454,Long,0.15539896519712215,False
405,2018-08-13,2018,8,13,Monday,32,2018-32,63.78,65.25,63.77,64.03,37520800,63.48,0.0052200112128786,62.55857142857143,62.638000000000005,Long,2.0703459746001016,False
406,2018-08-14,2018,8,14,Tuesday,32,2018-32,65.1,65.5,64.25,65.36,46622000,64.79,0.020732315292629,62.72714285714285,62.621,Long,0.40471321764658796,False
407,2018-08-15,2018,8,15,Wednesday,32,2018-32,65.57,65.91,63.97,64.77,59113600,64.21,-0.0089887957969078,62.80214285714286,62.5912,short,-1.3511046118368455,False
408,2018-08-16,2018,8,16,Thursday,32,2018-32,65.47,65.5,63.75,64.36,80126000,63.81,-0.0063304562312754,62.89857142857142,62.553,short,2.214068202622954,False
409,2018-08-17,2018,8,17,Friday,32,2018-32,63.24,63.24,60.93,61.21,114318800,60.68,-0.0490207965276345,62.910714285714285,62.4634,short,0.8790349740138907,False
410,2018-08-20,2018,8,20,Monday,33,2018-33,60.79,63.3,59.68,61.96,85438800,61.43,0.0123356551015814,62.96357142857143,62.3918,Long,0.33081699873582693,False
411,2018-08-21,2018,8,21,Tuesday,33,2018-33,62.12,63.38,61.92,63.33,67398800,62.78,0.0221110505757848,63.08428571428571,62.3556,Long,-0.6692736605168506,False
412,2018-08-22,2018,8,22,Wednesday,33,2018-33,63.0,65.75,62.97,65.71,74985600,65.14,0.0375018690753501,63.3,62.3568,Long,-0.7583391596177478,False
413,2018-08-23,2018,8,23,Thursday,33,2018-33,65.32,67.37,65.18,66.71,72068400,66.14,0.0152954713261446,63.56142857142857,62.3788,Long,0.1523154992523672,False
414,2018-08-24,2018,8,24,Friday,33,2018-33,66.79,68.2,66.75,68.06,53151200,67.47,0.0201617480398093,63.88357142857143,62.4052,Long,0.5605248417791984,False
415,2018-08-27,2018,8,27,Monday,34,2018-34,68.36,69.72,68.04,68.97,50577600,68.38,0.0135187961711651,64.2192857142857,62.458,Long,-0.09259455363208247,False
416,2018-08-28,2018,8,28,Tuesday,34,2018-34,68.92,69.14,67.38,68.6,47538400,68.0,-0.0055093972152663,64.50142857142858,62.504,short,0.2236547886561624,False
417,2018-08-29,2018,8,29,Wednesday,34,2018-34,68.48,69.88,68.27,69.62,42010800,69.06,0.0155344350045683,64.89428571428572,62.5956,Long,-0.5693099128078813,False
418,2018-08-30,2018,8,30,Thursday,34,2018-34,69.31,70.43,69.08,69.45,34660800,68.89,-0.0024416827571152,65.30428571428571,62.67320000000001,Long,-0.36655630699009123,False
419,2018-08-31,2018,8,31,Friday,34,2018-34,69.25,70.3,69.15,70.17,30659200,69.6,0.0103308448466266,65.74142857142857,62.7908,Long,-0.2351377478750294,False
420,2018-09-04,2018,9,4,Tuesday,35,2018-35,70.04,71.31,69.75,70.93,39172000,70.35,0.0107595654039214,66.13857142857144,62.9538,Long,-0.3214901598553439,False
421,2018-09-05,2018,9,5,Wednesday,35,2018-35,70.75,71.11,68.79,69.61,39315600,69.04,-0.0186112607345234,66.48357142857142,63.1492,short,0.3093576307011716,False
422,2018-09-06,2018,9,6,Thursday,35,2018-35,69.44,69.46,67.85,68.18,32279600,67.63,-0.020472659858985,66.75642857142857,63.3022,short,1.7517583858290635,False
423,2018-09-07,2018,9,7,Friday,35,2018-35,67.25,69.23,66.8,67.96,29542000,67.42,-0.0031533972714252,67.23785714285714,63.482200000000006,Long,0.43463302182087205,False
424,2018-09-10,2018,9,10,Monday,36,2018-36,68.19,68.98,67.75,68.68,22014000,68.13,0.0105570616270891,67.71642857142857,63.6508,Long,-0.8818264988379525,False
425,2018-09-11,2018,9,11,Tuesday,36,2018-36,68.21,69.1,68.0,68.2,24311200,67.65,-0.007024951000824,68.06428571428572,63.82939999999999,short,0.7550290025197484,False
426,2018-09-12,2018,9,12,Wednesday,36,2018-36,67.8,68.0,65.48,67.05,41909200,66.51,-0.0168622774912537,68.16214285714285,63.9588,short,-1.254813375476985,False
427,2018-09-13,2018,9,13,Thursday,36,2018-36,67.71,68.75,67.54,67.83,30553600,67.29,0.011707494344991,68.24428571428571,64.1306,Long,1.729019917880109,False
428,2018-09-14,2018,9,14,Friday,36,2018-36,68.75,69.78,68.38,69.11,38693600,68.55,0.0187586604445826,68.32142857142857,64.29839999999999,Long,-0.48609071599949516,False
429,2018-09-17,2018,9,17,Monday,37,2018-37,68.85,69.35,68.29,68.48,20552800,67.93,-0.0090437435920951,68.28928571428573,64.431,short,-0.07514335128780658,False
430,2018-09-18,2018,9,18,Tuesday,37,2018-37,68.52,69.56,67.69,67.75,29952000,67.21,-0.0106231787143781,68.23285714285714,64.53960000000001,short,0.3426990548002493,False
431,2018-09-19,2018,9,19,Wednesday,37,2018-37,67.57,68.18,67.06,68.0,22486000,67.45,0.0035423386950299,68.11785714285715,64.6332,Long,-2.3521362413208635,False
432,2018-09-20,2018,9,20,Thursday,37,2018-37,66.76,67.19,66.03,66.57,43058400,66.03,-0.0209578640319616,67.91357142857143,64.7268,short,-0.22786501163871264,False
433,2018-09-21,2018,9,21,Friday,37,2018-37,66.69,67.15,65.53,65.86,43512800,65.33,-0.0106273978686741,67.60857142857142,64.788,short,0.5978110711523641,False
434,2018-09-24,2018,9,24,Monday,38,2018-38,65.55,66.46,64.67,66.43,29391200,65.89,0.0085407143977398,67.29,64.87,Long,1.261838195744346,False
435,2018-09-25,2018,9,25,Tuesday,38,2018-38,67.09,67.36,66.23,67.1,28038800,66.56,0.0101991191532977,67.11285714285715,64.9708,Long,0.0955795562395565,False
436,2018-09-26,2018,9,26,Wednesday,38,2018-38,67.15,67.56,66.57,66.73,26854800,66.19,-0.0055510356224979,67.01,65.03699999999999,short,-0.6697550746928727,False
437,2018-09-27,2018,9,27,Thursday,38,2018-38,67.08,67.3,66.53,66.85,21442800,66.31,0.0017979713663924,66.93071428571429,65.1156,short,-2.4909427003545375,False
438,2018-09-28,2018,9,28,Friday,38,2018-38,68.18,70.48,67.9,70.25,70939600,69.69,0.0509352368662305,67.04214285714286,65.26,Long,1.4079728190915688,False
439,2018-10-01,2018,10,1,Monday,39,2018-39,71.04,73.01,70.65,72.34,62206000,71.76,0.0296773956226665,67.33571428571429,65.4516,Long,-0.4900604553587442,False
440,2018-10-02,2018,10,2,Tuesday,39,2018-39,72.06,73.19,71.39,71.62,38396400,71.04,-0.0099530369675724,67.65928571428572,65.63600000000001,short,-1.2380146083099532,False
441,2018-10-03,2018,10,3,Wednesday,39,2018-39,72.33,72.4,70.63,71.68,32055200,71.1,0.0008728841981864,67.93142857142857,65.82520000000001,short,0.6303661784020136,False
442,2018-10-04,2018,10,4,Thursday,39,2018-39,71.32,71.56,69.04,69.82,39122000,69.26,-0.0259479106121202,67.98214285714286,65.9618,short,0.451031012607757,False
443,2018-10-05,2018,10,5,Friday,39,2018-39,69.57,70.2,66.89,67.46,42663600,66.92,-0.033764311313183,67.91,66.03699999999999,short,1.588257439341291,False
444,2018-10-08,2018,10,8,Monday,40,2018-40,66.62,67.79,65.02,66.44,40861200,65.91,-0.0151561082225087,67.81714285714285,66.10600000000001,short,0.38512137270663516,False
445,2018-10-09,2018,10,9,Tuesday,40,2018-40,66.24,67.19,65.7,66.39,27350000,65.85,-0.0008649643815724,67.70285714285714,66.2128,Long,-2.061951083206239,False
446,2018-10-10,2018,10,10,Wednesday,40,2018-40,65.32,65.78,61.4,61.42,68494000,60.93,-0.0747535579166992,67.33857142857143,66.2176,short,1.8297047350238387,True
447,2018-10-11,2018,10,11,Thursday,40,2018-40,60.54,61.89,58.56,58.78,72543600,58.31,-0.042980861046001,66.83714285714287,66.16199999999999,short,-5.409468744361277,False
448,2018-10-12,2018,10,12,Friday,40,2018-40,61.38,62.38,59.91,61.63,60823600,61.14,0.0485262500154561,66.49785714285714,66.14240000000001,Long,-0.25796574135451067,False
449,2018-10-15,2018,10,15,Monday,41,2018-41,61.5,61.5,58.83,58.85,44976000,58.37,-0.0452663280864126,65.91285714285713,66.06020000000001,short,-2.2991419185152466,False
450,2018-10-16,2018,10,16,Tuesday,41,2018-41,59.98,61.57,59.49,61.46,40871200,60.96,0.0443962020839341,65.53928571428573,66.0202,Long,1.207905439336983,False
451,2018-10-17,2018,10,17,Wednesday,41,2018-41,62.08,62.47,60.27,60.76,32966800,60.27,-0.0112680427789149,65.10785714285714,65.952,short,-1.3969732538969595,False
452,2018-10-18,2018,10,18,Thursday,41,2018-41,61.47,61.85,59.27,59.88,52402000,59.4,-0.0145232191641153,64.37285714285714,65.85900000000001,short,-1.1076717486739511,False
453,2018-10-19,2018,10,19,Friday,41,2018-41,60.44,60.64,56.92,57.29,61360800,56.83,-0.043251264624656,63.306428571428576,65.7244,short,-1.0856819712845294,True
454,2018-10-22,2018,10,22,Monday,42,2018-42,57.82,58.83,56.77,57.81,36884400,57.34,0.0089452458110106,62.327857142857134,65.6082,short,5.749617210320579,False
455,2018-10-23,2018,10,23,Tuesday,42,2018-42,55.11,56.05,54.18,55.26,62643600,54.82,-0.0439406932734394,61.165000000000006,65.435,Long,-0.8465465674245536,False
456,2018-10-24,2018,10,24,Wednesday,42,2018-42,54.88,55.35,49.71,49.85,88428800,49.45,-0.0979371891252219,59.75,65.12819999999999,short,2.4516874041686947,True
