,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,label,profit,if_over_5_pers
312,2018-04-02,2018,4,2,Monday,13,2018-13,262.55,263.13,254.67,257.47,186286300,238.43,-0.021584617248646,247.2321428571429,251.2676,short,-0.4932771646799665,False
313,2018-04-03,2018,4,3,Tuesday,13,2018-13,258.87,261.31,256.84,260.77,119956900,241.48,0.0128170741923483,246.25,250.9244,Long,-1.398485714812736,False
314,2018-04-04,2018,4,4,Wednesday,13,2018-13,256.75,264.36,256.6,263.56,123715300,244.07,0.010699285905473,245.54642857142852,250.591,Long,0.674397592478087,False
315,2018-04-05,2018,4,5,Thursday,13,2018-13,265.55,266.64,264.32,265.64,82652600,245.99,0.0078917218007705,244.9992857142857,250.285,Long,-0.7520881457340636,False
316,2018-04-06,2018,4,6,Friday,13,2018-13,263.42,265.11,258.0,259.72,179521200,240.51,-0.0222855580433349,244.04142857142853,249.8714,short,-0.5633687081381851,False
317,2018-04-09,2018,4,9,Monday,14,2018-14,261.37,264.84,259.94,261.0,105442900,241.7,0.0049280569788625,243.41357142857143,249.4794,short,-1.0972713977553212,False
318,2018-04-10,2018,4,10,Tuesday,14,2018-14,264.27,266.04,262.98,265.15,103529000,245.54,0.0159003168775406,243.03,249.1036,Long,-0.5549124435222268,False
319,2018-04-11,2018,4,11,Wednesday,14,2018-14,263.47,265.64,263.39,263.76,91140200,244.25,-0.0052421951844586,242.58857142857144,248.7372,Long,0.49491279103436625,False
320,2018-04-12,2018,4,12,Thursday,14,2018-14,265.26,267.0,265.06,265.93,68890500,246.26,0.0082272072574542,242.73785714285717,248.4648,Long,0.4870836663424427,False
321,2018-04-13,2018,4,13,Friday,14,2018-14,267.41,267.54,264.01,265.15,85079200,245.54,-0.0029332541548857,243.20714285714283,248.1754,short,-0.6097895281677523,False
322,2018-04-16,2018,4,16,Monday,15,2018-15,267.0,268.2,266.07,267.33,63405300,247.56,0.0082219862970622,243.35428571428568,247.9322,Long,0.6538560738016059,False
323,2018-04-17,2018,4,17,Tuesday,15,2018-15,269.33,270.87,268.75,270.19,64682000,250.21,0.0106981997946504,243.98857142857145,247.8552,Long,0.16294372141547342,False
324,2018-04-18,2018,4,18,Wednesday,15,2018-15,270.69,271.3,269.87,270.39,57303900,250.39,0.0007401690222341,244.68714285714285,247.9942,short,0.24208681329847082,False
325,2018-04-19,2018,4,19,Thursday,15,2018-15,269.65,269.88,267.72,268.89,77655900,249.0,-0.0055473751173311,245.0664285714286,248.0096,short,0.026325377393163762,False
326,2018-04-20,2018,4,20,Friday,15,2018-15,268.81,269.06,265.61,266.61,99953100,246.89,-0.0084794682325418,245.67071428571427,248.00960000000003,short,-0.21519821394480232,False
327,2018-04-23,2018,4,23,Monday,16,2018-16,267.26,267.89,265.35,266.57,65558000,246.86,-0.0001499350631611,246.055,248.1944,short,-0.3824394562317224,False
328,2018-04-24,2018,4,24,Tuesday,16,2018-16,267.73,267.98,261.28,262.98,112885500,243.53,-0.0134673745289256,246.01642857142855,248.2412,short,0.023399517893679445,False
329,2018-04-25,2018,4,25,Wednesday,16,2018-16,262.91,264.13,260.85,263.63,103840900,244.13,0.0024717359695509,245.88357142857143,248.229,Long,0.3868073788584212,False
330,2018-04-26,2018,4,26,Thursday,16,2018-16,264.79,267.25,264.29,266.31,67731900,246.61,0.0101658884437982,246.3192857142857,248.2544,Long,0.2287704659564156,False
331,2018-04-27,2018,4,27,Friday,16,2018-16,267.0,267.34,265.5,266.56,57053600,246.85,0.0009386135594948,246.68714285714285,248.2182,short,-0.23186019848907335,False
332,2018-04-30,2018,4,30,Monday,17,2018-17,267.26,267.89,264.43,264.51,82182300,244.95,-0.0076903410246428,246.645,248.0806,short,0.21414754498113098,False
333,2018-05-01,2018,5,1,Tuesday,17,2018-17,263.87,265.1,262.11,264.98,74203400,245.38,0.0017765640681555,246.72571428571428,247.9502,Long,-0.07348264943965432,False
334,2018-05-02,2018,5,2,Wednesday,17,2018-17,264.76,265.68,262.76,263.2,86368900,243.73,-0.006717318922662,246.545,247.8182,short,0.31696425978560683,False
335,2018-05-03,2018,5,3,Thursday,17,2018-17,262.26,263.36,259.05,262.62,136311500,243.2,-0.0022037272984973,246.37785714285715,247.7006,Long,-0.3717347955752359,False
336,2018-05-04,2018,5,4,Friday,17,2018-17,261.52,266.79,261.15,266.02,91222100,246.35,0.0129465759319862,246.29142857142853,247.63960000000003,Long,0.28903497636126474,False
337,2018-05-07,2018,5,7,Monday,18,2018-18,266.89,268.02,266.11,266.92,55304900,247.18,0.0033830640905381,246.075,247.5156,Long,-0.13951844382854972,False
338,2018-05-08,2018,5,8,Tuesday,18,2018-18,266.5,267.33,265.15,266.92,67499200,247.18,0.0,245.84571428571425,247.3328,Long,0.2520646957982251,False
339,2018-05-09,2018,5,9,Wednesday,18,2018-18,267.68,269.87,267.09,269.5,59666100,249.57,0.0096660603387066,245.88642857142852,247.2618,Long,0.2767163818370477,False
340,2018-05-10,2018,5,10,Thursday,18,2018-18,270.34,272.39,270.22,272.02,72063900,251.9,0.0093506033601911,246.24428571428567,247.2886,Long,0.04583456281760334,False
341,2018-05-11,2018,5,11,Friday,18,2018-18,272.16,273.15,271.58,272.85,59871500,252.67,0.0030512448245383,246.6592857142857,247.4038,Long,0.16001528736489945,False
342,2018-05-14,2018,5,14,Monday,19,2018-19,273.34,274.08,272.36,272.98,54790600,252.79,0.000476416392154,247.3207142857143,247.4958,short,0.4568457730866413,False
343,2018-05-15,2018,5,15,Tuesday,19,2018-19,271.59,271.61,270.03,271.1,87036100,251.05,-0.0068870924992574,247.815,247.49580000000003,short,-0.013235856189083961,False
344,2018-05-16,2018,5,16,Wednesday,19,2018-19,271.14,272.76,271.11,272.24,53942600,252.11,0.0042050503758166,248.20785714285716,247.5042,Long,-0.09885323463302598,False
345,2018-05-17,2018,5,17,Thursday,19,2018-19,271.94,273.23,271.13,272.01,56536400,251.89,-0.0008448724792731,248.56785714285712,247.51,Long,-0.12847613401687852,False
346,2018-05-18,2018,5,18,Friday,19,2018-19,271.62,272.03,270.93,271.33,64368000,251.26,-0.0024999301856226,249.01857142857145,247.4788,short,-0.5506178982492571,False
347,2018-05-21,2018,5,21,Monday,20,2018-20,273.01,273.98,272.57,273.37,58025900,253.15,0.0075185257699252,249.5735714285714,247.3974,Long,0.19192874182351716,False
348,2018-05-22,2018,5,22,Tuesday,20,2018-20,273.96,274.25,272.24,272.61,52966400,252.45,-0.0027802493918543,250.19642857142856,247.3086,short,0.4732558741271333,False
349,2018-05-23,2018,5,23,Wednesday,20,2018-20,271.17,273.39,270.99,273.36,64694200,253.14,0.0027514930666872,250.90642857142856,247.2668,Long,-0.14748669776781753,False
350,2018-05-24,2018,5,24,Thursday,20,2018-20,272.91,273.22,270.78,272.8,76043800,252.62,-0.0020487047795194,251.3542857142857,247.2408,short,0.21363126173949354,False
351,2018-05-25,2018,5,25,Friday,20,2018-20,272.15,272.86,271.58,272.15,56374800,252.02,-0.0023828814751577,251.7,247.2082,No Change,0.6103114605888749,False
352,2018-05-29,2018,5,29,Tuesday,21,2018-21,270.31,271.17,267.76,269.02,115908600,249.12,-0.0115007639304928,251.83857142857144,247.1122,short,-0.49389711226977795,False
353,2018-05-30,2018,5,30,Wednesday,21,2018-21,270.5,273.11,270.42,272.61,69678400,252.45,0.0133444791512649,252.0442857142857,247.1514,Long,-0.15148700828353867,False
354,2018-05-31,2018,5,31,Thursday,21,2018-21,272.15,272.49,270.26,270.94,93519900,250.9,-0.0061254901335019,251.97285714285712,247.1512,short,-0.48363774136343807,False
355,2018-06-01,2018,6,1,Friday,21,2018-21,272.41,273.94,272.33,273.6,71258400,253.37,0.0098172920737895,252.02285714285716,247.21,Long,0.30300014164839695,False
356,2018-06-04,2018,6,4,Monday,22,2018-22,274.53,275.19,274.26,274.9,45385200,254.57,0.0047514067825722,252.15,247.418,Long,0.04880521297290841,False
357,2018-06-05,2018,6,5,Tuesday,22,2018-22,275.05,275.53,274.18,275.1,51135000,254.75,0.0007276671954741,252.4142857142857,247.7336,Long,0.22446317560775242,False
358,2018-06-06,2018,6,6,Wednesday,22,2018-22,275.79,277.52,275.09,277.4,62732200,256.88,0.0083605905295596,252.755,247.9612,Long,0.17788149044687884,False
359,2018-06-07,2018,6,7,Thursday,22,2018-22,277.95,278.28,276.34,277.37,72969400,256.86,-0.0001081069779134,253.11,248.2718,short,0.16884708385076408,False
360,2018-06-08,2018,6,8,Friday,22,2018-22,276.85,278.25,276.66,278.19,72139700,257.62,0.0029563920587196,253.5642857142857,248.612,Long,0.08093720473225119,False
361,2018-06-11,2018,6,11,Monday,23,2018-23,278.44,279.37,278.31,278.56,58892500,257.96,0.0013298488277226,253.90785714285715,248.8974,Long,0.15209639552345777,False
362,2018-06-12,2018,6,12,Tuesday,23,2018-23,279.03,279.33,278.19,278.92,72329000,258.29,0.0012925914257628,254.325,249.29460000000003,short,-0.0873244519334122,False
363,2018-06-13,2018,6,13,Wednesday,23,2018-23,279.19,279.48,277.8,278.03,79070600,257.47,-0.0031910344786029,254.6342857142857,249.6144,short,-0.31685317810998015,False
364,2018-06-14,2018,6,14,Thursday,23,2018-23,279.01,279.33,278.06,278.73,77097600,258.12,0.0025179261334846,255.02714285714288,249.8954,short,0.6922310556912663,False
365,2018-06-15,2018,6,15,Friday,23,2018-23,276.6,277.51,275.35,277.13,120041600,257.79,-0.0012757231423035,255.4392857142857,250.1314,Long,-0.5360625857199892,False
366,2018-06-18,2018,6,18,Monday,24,2018-24,275.49,276.7,274.95,276.56,52917600,257.26,-0.0020569048193487,256.0207142857143,250.4664,Long,-0.8335431495798389,False
367,2018-06-19,2018,6,19,Tuesday,24,2018-24,274.0,275.75,273.53,275.5,97531500,256.27,-0.0038327202491451,256.29357142857145,250.75780000000003,Long,0.24934910063853977,False
368,2018-06-20,2018,6,20,Wednesday,24,2018-24,276.27,276.72,275.59,275.97,53785500,256.71,0.0017059892058015,256.7085714285714,250.9812,short,0.0032419377565560126,False
369,2018-06-21,2018,6,21,Thursday,24,2018-24,275.96,275.98,273.68,274.24,71061400,255.1,-0.0062689911790579,256.83214285714286,251.1982,short,-0.4608728647571212,False
370,2018-06-22,2018,6,22,Friday,24,2018-24,275.66,275.79,274.49,274.74,54898500,255.56,0.0018232897178172,256.9028571428572,251.3842,short,0.423160285337687,False
371,2018-06-25,2018,6,25,Monday,25,2018-25,273.44,273.62,269.1,271.0,137854200,252.08,-0.0136128867969083,256.71214285714285,251.515,short,-0.21070250316581962,False
372,2018-06-26,2018,6,26,Tuesday,25,2018-25,271.64,272.56,270.79,271.6,68547400,252.64,0.002213960761032,256.4092857142858,251.6166,short,-0.21628136774266693,False
373,2018-06-27,2018,6,27,Wednesday,25,2018-25,272.26,273.87,269.18,269.35,105110700,250.55,-0.0082840727722341,255.95857142857145,251.6234,short,0.019830604883182446,False
374,2018-06-28,2018,6,28,Thursday,25,2018-25,269.29,271.75,268.49,270.89,76650500,251.98,0.0057175280951018,255.5557142857143,251.6552,Long,0.40421630631749395,False
375,2018-06-29,2018,6,29,Friday,25,2018-25,272.12,273.66,271.15,271.28,97592500,252.35,0.0014395738381842,255.155,251.7222,short,0.5873102256246199,False
376,2018-07-02,2018,7,2,Monday,26,2018-26,269.51,272.04,269.24,271.86,63554800,252.88,0.0021379046454377,254.76857142857145,251.842,Long,0.33441683632344166,False
377,2018-07-03,2018,7,3,Tuesday,26,2018-26,272.87,272.98,270.42,270.9,42187100,251.99,-0.003531155773194,254.37714285714284,251.94460000000004,short,-0.4215858430866888,False
378,2018-07-05,2018,7,5,Thursday,26,2018-26,272.17,273.18,270.96,273.11,56925900,254.05,0.008157789853076,254.08642857142857,252.155,Long,0.009878134958057672,False
379,2018-07-06,2018,7,6,Friday,26,2018-26,273.14,275.84,272.71,275.42,66493700,256.2,0.0084584020751932,253.97285714285712,252.39640000000003,Long,0.36899626923302264,False
380,2018-07-09,2018,7,9,Monday,27,2018-27,276.55,277.96,276.5,277.9,50550400,258.5,0.0090042507267689,254.0614285714285,252.6342,Long,0.1657291198233395,False
381,2018-07-10,2018,7,10,Tuesday,27,2018-27,278.41,279.01,278.08,278.9,51966800,259.43,0.0035984353458646,254.28714285714287,252.8858,Long,-0.5676792401347086,False
382,2018-07-11,2018,7,11,Wednesday,27,2018-27,277.15,278.04,276.52,276.86,77054700,257.54,-0.0073144591639653,254.34642857142856,253.1376,short,-0.4587606891162608,False
383,2018-07-12,2018,7,12,Thursday,27,2018-27,278.28,279.43,277.6,279.37,60124700,259.87,0.0090658455827199,254.68714285714285,253.4274,Long,-0.06403365539703998,False
384,2018-07-13,2018,7,13,Friday,27,2018-27,279.17,279.93,278.66,279.59,48216000,260.07,0.0007873939924598,255.0092857142857,253.75420000000005,Long,0.01598436601558717,False
385,2018-07-16,2018,7,16,Monday,28,2018-28,279.64,279.8,278.84,279.34,48201000,259.84,-0.0008939072441571,255.56357142857144,254.087,short,0.2792965316163958,False
386,2018-07-17,2018,7,17,Tuesday,28,2018-28,278.47,280.91,278.41,280.47,52315500,260.89,0.0040453254024097,256.1528571428572,254.3778,Long,0.028776337185874468,False
387,2018-07-18,2018,7,18,Wednesday,28,2018-28,280.56,281.18,280.06,281.06,44593500,261.44,0.0021035299836951,256.9307142857143,254.66300000000004,Long,-0.23937620558095318,False
388,2018-07-19,2018,7,19,Thursday,28,2018-28,280.31,280.74,279.46,280.0,61412100,260.46,-0.0037712388989028,257.5364285714286,254.9286,short,0.07355039336061964,False
389,2018-07-20,2018,7,20,Friday,28,2018-28,279.77,280.48,279.5,279.68,82337700,260.16,-0.00114298931015,258.0942857142857,255.1404,short,0.07369515169429519,False
390,2018-07-23,2018,7,23,Monday,29,2018-29,279.45,280.43,279.06,280.2,47047600,260.64,0.0018591457501528,258.6485714285714,255.3152,Long,0.508512327237014,False
391,2018-07-24,2018,7,24,Tuesday,29,2018-29,281.79,282.56,280.63,281.61,68026900,261.95,0.0050322384545025,259.36,255.5008,short,0.08969576191839224,False
392,2018-07-25,2018,7,25,Wednesday,29,2018-29,281.33,284.37,281.28,284.01,78882900,264.19,0.0085225376297035,260.0842857142857,255.7288,Long,-0.2572843391606767,False
393,2018-07-26,2018,7,26,Thursday,29,2018-29,283.2,284.11,283.09,283.34,57919500,263.56,-0.002359167855896,260.61,255.979,Long,0.11746687526573396,False
394,2018-07-27,2018,7,27,Friday,29,2018-29,283.71,283.82,280.38,281.42,76768700,261.78,-0.0067762850979274,260.8442857142857,256.17240000000004,short,-0.02879632182762748,False
395,2018-07-30,2018,7,30,Monday,30,2018-30,281.51,281.69,279.36,279.95,63742500,260.41,-0.0052236439603073,260.9142857142857,256.3428,short,-0.2757625901384415,False
396,2018-07-31,2018,7,31,Tuesday,30,2018-30,280.81,282.02,280.38,281.33,68570500,261.69,0.0049292684779012,261.2107142857143,256.55140000000006,Long,0.0733886941311539,False
397,2018-08-01,2018,8,1,Wednesday,30,2018-30,281.56,282.13,280.13,280.86,53853300,261.26,-0.0016702868070082,261.31,256.7136,short,0.47269255003934063,False
398,2018-08-02,2018,8,2,Thursday,30,2018-30,279.39,282.58,279.16,282.39,63426400,262.68,0.005447589264198,261.49642857142857,256.9182,Long,0.044774426992731264,False
399,2018-08-03,2018,8,3,Friday,30,2018-30,282.53,283.66,282.33,283.6,53935400,263.81,0.0042845257855166,261.78,257.1316,Long,0.012744427622649823,False
400,2018-08-06,2018,8,6,Monday,31,2018-31,283.64,284.99,283.2,284.64,39400900,264.77,0.0036673597577889,262.0571428571428,257.3746,Long,0.23811850830610126,False
401,2018-08-07,2018,8,7,Tuesday,31,2018-31,285.39,286.01,285.24,285.58,43196600,265.65,0.0033023023793727,262.35785714285714,257.6472,Long,-0.06028322154324428,False
402,2018-08-08,2018,8,8,Wednesday,31,2018-31,285.39,285.91,284.94,285.46,42114600,265.54,-0.0004202318305737,262.7207142857143,257.9756,Long,0.022204161735913885,False
403,2018-08-09,2018,8,9,Thursday,31,2018-31,285.53,285.97,284.92,285.07,35717000,265.17,-0.0013660403024412,263.0785714285714,258.23,short,0.5176385841162414,False
404,2018-08-10,2018,8,10,Friday,31,2018-31,283.45,284.06,282.36,283.16,77076000,263.4,-0.0067001757934441,263.2757142857143,258.48,short,-0.09961339272069836,False
405,2018-08-13,2018,8,13,Monday,32,2018-32,283.47,284.16,281.77,282.1,65732900,262.41,-0.0037433860165664,263.3085714285714,258.6608,short,-0.26371701098553046,False
406,2018-08-14,2018,8,14,Tuesday,32,2018-32,282.92,284.17,282.48,283.9,43842000,264.08,0.0063806550030487,263.30071428571426,258.851,Long,-0.4857419074670304,False
407,2018-08-15,2018,8,15,Wednesday,32,2018-32,282.38,282.54,280.16,281.78,102925400,262.11,-0.0074676039046343,263.19714285714286,258.9982,short,-0.5158353353208156,False
408,2018-08-16,2018,8,16,Thursday,32,2018-32,283.4,285.04,283.36,284.06,69967900,264.23,0.0080914986579756,263.3721428571429,259.1452,Long,-0.07264805509909422,False
409,2018-08-17,2018,8,17,Friday,32,2018-32,283.83,285.56,283.37,285.06,65618500,265.16,0.0035202857621996,263.7114285714286,259.3112,Long,0.16039408506176756,False
410,2018-08-20,2018,8,20,Monday,33,2018-33,285.57,285.97,285.06,285.67,39807500,265.73,0.0021399795692602,264.0,259.4734,Long,0.1823451064489916,False
411,2018-08-21,2018,8,21,Tuesday,33,2018-33,286.25,287.31,285.71,286.34,67272000,266.35,0.0023455744050333,264.36357142857145,259.6412,Long,-0.1445730774102003,False
412,2018-08-22,2018,8,22,Wednesday,33,2018-33,285.88,286.76,285.58,286.17,44993300,266.2,-0.0005937291114939,264.615,259.7994,Long,-0.06279416061603627,False
413,2018-08-23,2018,8,23,Thursday,33,2018-33,285.97,286.94,285.43,285.79,49204900,265.84,-0.0013276846262351,264.76000000000005,259.9668,short,-0.20374615927225648,False
414,2018-08-24,2018,8,24,Friday,33,2018-33,286.44,287.67,286.38,287.51,57487400,267.44,0.0060180530110756,264.9507142857143,260.1532,Long,0.4206335568735824,False
415,2018-08-27,2018,8,27,Monday,34,2018-34,288.86,289.9,288.68,289.78,57072400,269.55,0.0078955473166286,265.2292857142857,260.3884,Long,0.16150742403310403,False
416,2018-08-28,2018,8,28,Tuesday,34,2018-34,290.3,290.42,289.4,289.92,46943500,269.68,0.0004828626224704,265.52500000000003,260.6368,short,-0.07457785391106597,False
417,2018-08-29,2018,8,29,Wednesday,34,2018-34,290.16,291.74,289.89,291.48,61485500,271.14,0.0053810086109491,265.9514285714286,260.9342,Long,-0.16690210533575112,False
418,2018-08-30,2018,8,30,Thursday,34,2018-34,290.94,291.36,289.63,290.3,61229500,270.04,-0.0040483729239397,266.42571428571426,261.2008,short,0.14271545298387878,False
419,2018-08-31,2018,8,31,Friday,34,2018-34,289.84,290.81,289.29,290.31,66140800,270.05,3.446877236590318e-05,266.9714285714286,261.4998,Long,-0.14581293999498257,False
420,2018-09-04,2018,9,4,Tuesday,35,2018-35,289.84,290.21,288.68,289.81,57594400,269.58,-0.0017223621392684,267.36428571428576,261.7802,short,0.12428049885244263,False
421,2018-09-05,2018,9,5,Wednesday,35,2018-35,289.41,289.64,287.89,289.03,72452400,268.86,-0.0026911856284144,267.8464285714286,262.11580000000004,short,-0.03736925267760682,False
422,2018-09-06,2018,9,6,Thursday,35,2018-35,289.15,289.49,287.0,288.16,65909900,268.05,-0.0030102566663791,268.1192857142857,262.424,short,0.3700892460467742,False
423,2018-09-07,2018,9,7,Friday,35,2018-35,286.98,288.7,286.71,287.6,73524800,267.53,-0.0019431060550859,268.2885714285714,262.7636,Long,0.35824003895641,False
424,2018-09-10,2018,9,10,Monday,36,2018-36,288.74,289.04,287.88,288.1,50210900,267.99,0.0017383630686311,268.45,263.0838,short,0.23049295534772796,False
425,2018-09-11,2018,9,11,Tuesday,36,2018-36,287.37,289.55,286.98,289.05,50530500,268.87,0.0032973745355593,268.63,263.4142,Long,0.0031470604192662677,False
426,2018-09-12,2018,9,12,Wednesday,36,2018-36,289.06,289.8,288.23,289.12,59810800,268.94,0.0002422113281352,268.8257142857143,263.7354,Long,0.37756887857980814,False
427,2018-09-13,2018,9,13,Thursday,36,2018-36,290.32,291.04,290.0,290.83,51034200,270.53,0.00591435783811,269.1607142857143,264.1062,Long,0.07224046484985536,False
428,2018-09-14,2018,9,14,Friday,36,2018-36,291.06,291.27,290.0,290.88,55079900,270.58,0.0001720298039096,269.38500000000005,264.4368,short,0.018860890823731324,False
429,2018-09-17,2018,9,17,Monday,37,2018-37,290.82,290.86,289.03,289.34,68244000,269.14,-0.0052941102163841,269.35571428571427,264.6956,short,-0.07578224908908737,False
430,2018-09-18,2018,9,18,Tuesday,37,2018-37,289.58,291.58,289.55,290.91,61930400,270.6,0.0054260363798652,269.4214285714286,264.9376,Long,0.018843315760406654,False
431,2018-09-19,2018,9,19,Wednesday,37,2018-37,290.97,291.69,290.83,291.22,49080600,270.89,0.0010656146377039,269.4035714285714,265.1668,Long,0.44557563658993615,False
432,2018-09-20,2018,9,20,Thursday,37,2018-37,292.64,293.94,291.24,293.58,100360600,273.09,0.0081039745705353,269.62142857142857,265.4778,Long,-0.15326267236928004,False
433,2018-09-21,2018,9,21,Friday,37,2018-37,293.09,293.22,291.81,291.99,105479700,272.84,-0.0009136657395909,269.82071428571425,265.7372,short,0.20452884013111827,False
434,2018-09-24,2018,9,24,Monday,38,2018-38,291.34,291.5,290.37,291.02,53409600,271.93,-0.0033221138401985,269.9885714285714,265.9744,short,-0.16072968753837813,False
435,2018-09-25,2018,9,25,Tuesday,38,2018-38,291.53,291.65,290.48,290.75,44370000,271.68,-0.0009278741682322,270.19,266.2112,short,-0.050444066905598106,False
436,2018-09-26,2018,9,26,Wednesday,38,2018-38,290.91,292.24,289.41,289.88,79739700,270.87,-0.0029921067556551,270.39142857142855,266.4108,short,-0.16729160066766724,False
437,2018-09-27,2018,9,27,Thursday,38,2018-38,290.41,291.91,290.1,290.69,59249500,271.62,0.0027938934084259,270.6835714285714,266.6144,Long,-0.22033549609732006,False
438,2018-09-28,2018,9,28,Friday,38,2018-38,289.99,291.28,289.95,290.72,70091400,271.65,0.00010336400398,270.945,266.8382,Long,0.4364247180076717,False
439,2018-10-01,2018,10,1,Monday,39,2018-39,292.11,292.93,290.98,291.73,62078900,272.6,0.0034744690335475,271.2114285714286,267.087,short,0.05347637305087005,False
440,2018-10-02,2018,10,2,Tuesday,39,2018-39,291.56,292.36,291.14,291.56,47258200,272.44,-0.0005830439011458,271.4614285714286,267.323,No Change,-0.36990828090682726,False
441,2018-10-03,2018,10,3,Wednesday,39,2018-39,292.74,293.21,291.32,291.72,64694600,272.59,0.000548882833006,271.6085714285714,267.5358,short,0.16950097710498824,False
442,2018-10-04,2018,10,4,Thursday,39,2018-39,291.18,291.24,287.66,289.44,111545900,270.46,-0.0078157222179181,271.6,267.6612,short,-0.07902257112817779,False
443,2018-10-05,2018,10,5,Friday,39,2018-39,289.69,290.27,286.22,287.82,105951700,268.94,-0.0055968458798509,271.5857142857143,267.7688,short,0.24541599861001373,False
444,2018-10-08,2018,10,8,Monday,40,2018-40,287.05,288.22,285.5,287.82,87742200,268.94,0.0,271.46714285714285,267.91200000000003,Long,-0.1370504927302676,False
445,2018-10-09,2018,10,9,Tuesday,40,2018-40,287.39,288.86,286.77,287.4,74339000,268.55,-0.001459709565001,271.3,268.0748,Long,-0.18166526217636658,False
446,2018-10-10,2018,10,10,Wednesday,40,2018-40,286.83,286.91,277.88,278.3,214731000,260.05,-0.0316628196305208,270.36857142857144,268.042,short,0.40250961482438186,False
447,2018-10-11,2018,10,11,Thursday,40,2018-40,277.08,278.9,270.36,272.17,274840500,254.32,-0.0220267168316273,269.04571428571427,267.9032,short,-1.526048908177458,False
448,2018-10-12,2018,10,12,Friday,40,2018-40,276.77,277.09,272.37,275.95,183186500,257.85,0.0138884197330408,268.04,267.8066,short,0.13107215808341266,False
449,2018-10-15,2018,10,15,Monday,41,2018-41,275.55,277.04,274.3,274.4,102263700,256.4,-0.0056171749850431,266.9485714285714,267.6584,short,-0.7192027878783449,False
450,2018-10-16,2018,10,16,Tuesday,41,2018-41,276.6,280.82,276.07,280.4,118255800,262.01,0.021866018297975,266.3157142857143,267.6032,Long,0.012796605174031583,False
451,2018-10-17,2018,10,17,Wednesday,41,2018-41,280.44,281.15,277.56,280.45,110626000,262.06,0.0001786729699944,265.6328571428572,267.5314,Long,-0.33589890825047064,False
452,2018-10-18,2018,10,18,Thursday,41,2018-41,279.4,280.07,274.97,276.4,134557500,258.27,-0.0144412774023029,264.6771428571429,267.386,short,-0.23544258281597763,False
453,2018-10-19,2018,10,19,Friday,41,2018-41,277.13,279.3,275.47,276.25,139901600,258.13,-0.0005427125275492,263.6435714285714,267.2452,short,-0.24136910844048032,False
454,2018-10-22,2018,10,22,Monday,42,2018-42,277.0,277.36,274.41,275.01,82415800,256.97,-0.0044887651415135,262.5385714285714,267.1166,short,1.3321698114001208,False
455,2018-10-23,2018,10,23,Tuesday,42,2018-42,270.95,274.87,268.61,273.61,146352700,255.66,-0.0050906818528105,261.3292857142857,266.9816,Long,-0.09234387728649551,False
456,2018-10-24,2018,10,24,Wednesday,42,2018-42,273.33,273.76,264.7,265.32,177806700,247.92,-0.0302987114354833,259.7192857142857,266.65840000000003,short,-0.6945054801106068,False
457,2018-10-25,2018,10,25,Thursday,42,2018-42,267.38,271.81,266.23,270.08,138061500,252.37,0.0179407113875229,258.5357142857143,266.4636,Long,-1.377778333512552,False
458,2018-10-26,2018,10,26,Friday,42,2018-42,265.92,271.0,262.29,265.33,201574600,247.93,-0.0175872698970588,257.035,266.1376,short,-1.1369391795921473,False
459,2018-10-29,2018,10,29,Monday,43,2018-43,268.8,270.25,259.85,263.86,160749100,246.55,-0.0055404947308586,255.4635714285714,265.7654,short,0.0626450841245969,False
460,2018-10-30,2018,10,30,Tuesday,43,2018-43,263.67,268.12,263.12,267.77,157116000,250.21,0.0148187619076793,254.7607142857143,265.455,Long,0.9357019253304628,False
461,2018-10-31,2018,10,31,Wednesday,43,2018-43,270.65,273.23,270.12,270.63,128296300,252.88,0.0106808254788852,254.65785714285715,265.1856,short,-0.3140472793783431,False
462,2018-11-01,2018,11,1,Thursday,43,2018-43,271.6,273.73,270.38,273.51,99495000,255.57,0.0106416865421663,254.49500000000003,264.973,Long,0.39723518984216355,False
463,2018-11-02,2018,11,2,Friday,43,2018-43,274.75,275.23,269.59,271.89,122634100,254.06,-0.0059230009282283,254.32785714285717,264.7374,short,-0.17768695630238085,False
464,2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500,255.46,0.0055169680837838,253.86,264.4978,Long,-0.022490624172803564,False
465,2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900,257.08,0.0063278281982608,253.5042857142857,264.2484,Long,0.7788297705599376,False
466,2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100,262.58,0.0214088544538595,253.81214285714285,264.1064,Long,-0.28374638088976667,False
467,2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900,262.1,-0.0018148122148774,254.0957142857143,263.92560000000003,Long,-0.46280804976836976,False
468,2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600,259.54,-0.0097683191204693,254.2792857142857,263.7156,short,0.18064742097702435,False
469,2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600,254.69,-0.018685348134587,254.21,263.40840000000003,short,-0.16761935290466567,False
